,text,labels,all_span_aspect
4548,Với giá tầm trung và được chip 660 thì OK.. nhưng thỉnh thoảng vẫn bị rớt fps...,"[[21, 77, 'PERFORMANCE#NEUTRAL']]","[('được chip 660 thì OK.. nhưng thỉnh thoảng vẫn bị rớt fps', 'PERFORMANCE#NEUTRAL')]"
4549,Máy mình mua được 1 tháng.đã 3 lần tự động tắt ass touch.là bị lỗi gì mọi người.,"[[35, 56, 'PERFORMANCE#NEGATIVE']]","[('tự động tắt ass touch', 'PERFORMANCE#NEGATIVE')]"
4550,"Sản phẩm chạy nhanh, mượt, thời gian dùng pin tốt, nhưng về bảo mật thì Vân tay không nhạy, cài rất khó nhận diện khuôn mặt","[[0, 25, 'PERFORMANCE#POSITIVE'], [27, 49, 'BATTERY#POSITIVE'], [59, 123, 'FEATURES#NEGATIVE']]","[('Sản phẩm chạy nhanh, mượt', 'PERFORMANCE#POSITIVE'), ('thời gian dùng pin tốt', 'BATTERY#POSITIVE'), (' bảo mật thì Vân tay không nhạy, cài rất khó nhận diện khuôn mặt', 'FEATURES#NEGATIVE')]"
4551,Mới mua hôm thứ 7 thấy nhân viên nhiệt tình lắm với máy xài ổn.mượt tiếc là pin xài nhanh hết dùng dc trong 1 ngày thôi,"[[23, 47, 'SER&ACC#POSITIVE'], [52, 62, 'GENERAL#POSITIVE'], [63, 67, 'PERFORMANCE#POSITIVE'], [76, 119, 'BATTERY#NEGATIVE']]","[('nhân viên nhiệt tình lắm', 'SER&ACC#POSITIVE'), ('máy xài ổn', 'GENERAL#POSITIVE'), ('mượt', 'PERFORMANCE#POSITIVE'), ('pin xài nhanh hết dùng dc trong 1 ngày thôi', 'BATTERY#NEGATIVE')]"
4552,"Nhìn chung cũng tạm được. Mới mua gần một tuần và sử dụng thì thấy xuất hiện nhiều lỗi mà nhiều người đã nhắc tới như cảm ứng bị đơ hoặc phản hồi chậm, xuất hiện trình trạng tự động mở khóa khi bỏ vào túi quần và thao tác lung tung. Mới thấy 2 lỗi đó gây khó chịu, còn lại OK hết.","[[0, 24, 'GENERAL#NEUTRAL'], [50, 150, 'PERFORMANCE#NEGATIVE'], [152, 231, 'FEATURES#NEGATIVE'], [265, 279, 'GENERAL#POSITIVE']]","[('Nhìn chung cũng tạm được', 'GENERAL#NEUTRAL'), ('sử dụng thì thấy xuất hiện nhiều lỗi mà nhiều người đã nhắc tới như cảm ứng bị đơ hoặc phản hồi chậm', 'PERFORMANCE#NEGATIVE'), ('xuất hiện trình trạng tự động mở khóa khi bỏ vào túi quần và thao tác lung tung', 'FEATURES#NEGATIVE'), ('còn lại OK hết', 'GENERAL#POSITIVE')]"
4553,Tôi mới mua 1 chiếc vsmart bee dùng đc vài hôm như gì mới đầu thì tạm nhưng dùng tầm 1 tuần cảm ứng loạn tùng phèo ứch chế đập luôn,"[[54, 69, 'GENERAL#NEUTRAL'], [92, 131, 'FEATURES#NEGATIVE']]","[('mới đầu thì tạm', 'GENERAL#NEUTRAL'), ('cảm ứng loạn tùng phèo ứch chế đập luôn', 'FEATURES#NEGATIVE')]"
4554,"Lấy máy ngày 20/02/2020 trải nghiệm của mình sau 1 ngày là ổn trong tầm giá, tốt hơn a50. Màn hình a50s đc cân chỉnh lại ko quá rực, cảm ứng ok, wifi sóng sánh 3g 4g ổn. Cấu hình tạm, camera ổn ko quá xuất sắc.Với phân khúc tầm trung phổ thông theo mình là ổn.","[[59, 88, 'GENERAL#POSITIVE'], [90, 131, 'SCREEN#POSITIVE'], [133, 168, 'FEATURES#POSITIVE'], [170, 182, 'PERFORMANCE#NEUTRAL'], [184, 209, 'CAMERA#NEUTRAL'], [214, 259, 'GENERAL#POSITIVE']]","[('ổn trong tầm giá, tốt hơn a50', 'GENERAL#POSITIVE'), ('Màn hình a50s đc cân chỉnh lại ko quá rực', 'SCREEN#POSITIVE'), ('cảm ứng ok, wifi sóng sánh 3g 4g ổn', 'FEATURES#POSITIVE'), ('Cấu hình tạm', 'PERFORMANCE#NEUTRAL'), ('camera ổn ko quá xuất sắc', 'CAMERA#NEUTRAL'), ('phân khúc tầm trung phổ thông theo mình là ổn', 'GENERAL#POSITIVE')]"
4555,Mở youtube max volum nghe nhạc 10p hết 10% pin.Mọi thứ ok. Chỉ có nhanh hết pin,"[[0, 46, 'BATTERY#NEGATIVE'], [47, 57, 'GENERAL#POSITIVE'], [66, 79, 'BATTERY#NEGATIVE']]","[('Mở youtube max volum nghe nhạc 10p hết 10% pin', 'BATTERY#NEGATIVE'), ('Mọi thứ ok', 'GENERAL#POSITIVE'), ('nhanh hết pin', 'BATTERY#NEGATIVE')]"
4556,"Nhân viên online tư vấn nhiệt tình. Mình mua online giao tận nơi rất uy tín . Máy sử dụng rất tốt. S20 untra đúng là ấn tượng pin ổn (mấy má bật full màn hình, full tốt độ 120 rồi la hao pin vãi thật). Màn hình xuất sắc . Hì hơi bực cái củ sạc chỉ có 25W chứ ko phải 45W. Nhu vay thì ok rồi cảm ơn ad.","[[0, 75, 'SER&ACC#POSITIVE'], [78, 97, 'GENERAL#POSITIVE'], [202, 219, 'SCREEN#POSITIVE'], [99, 132, 'BATTERY#POSITIVE'], [225, 270, 'SER&ACC#NEGATIVE'], [272, 290, 'GENERAL#POSITIVE']]","[('Nhân viên online tư vấn nhiệt tình. Mình mua online giao tận nơi rất uy tín', 'SER&ACC#POSITIVE'), ('Máy sử dụng rất tốt', 'GENERAL#POSITIVE'), ('Màn hình xuất sắc', 'SCREEN#POSITIVE'), ('S20 untra đúng là ấn tượng pin ổn', 'BATTERY#POSITIVE'), ('hơi bực cái củ sạc chỉ có 25W chứ ko phải 45W', 'SER&ACC#NEGATIVE'), ('Nhu vay thì ok rồi', 'GENERAL#POSITIVE')]"
4557,Mua được 2tuần xài rất ổn đẹp nói chung vừa giá tiền. Loa to xem phim nét pin xài lâu xạc nhanh♥♥,"[[15, 25, 'GENERAL#NEGATIVE'], [26, 29, 'DESIGN#POSITIVE'], [30, 52, 'PRICE#POSITIVE'], [54, 60, 'FEATURES#POSITIVE'], [61, 73, 'SCREEN#POSITIVE'], [74, 95, 'BATTERY#POSITIVE']]","[('xài rất ổn', 'GENERAL#NEGATIVE'), ('đẹp', 'DESIGN#POSITIVE'), ('nói chung vừa giá tiền', 'PRICE#POSITIVE'), ('Loa to', 'FEATURES#POSITIVE'), ('xem phim nét', 'SCREEN#POSITIVE'), ('pin xài lâu xạc nhanh', 'BATTERY#POSITIVE')]"
4558,"Cam siêu đẹp luôn. Mình mua máy này cũng vì chụp hình mà tốt hơn cả mong đợi. Chơi game vẫn ổn nha các bạn. Vẫn mượt mà ko giựt lag.Đặc biệt rất ưng khả năng chụp đêm của máy, cả cam trước và cam sau. Đi chơi với ny buổi tối dùng máy này chụp hình thì quá đẹp.","[[0, 17, 'CAMERA#POSITIVE'], [24, 76, 'CAMERA#POSITIVE'], [78, 131, 'PERFORMANCE#POSITIVE'], [132, 199, 'CAMERA#POSITIVE']]","[('Cam siêu đẹp luôn', 'CAMERA#POSITIVE'), ('mua máy này cũng vì chụp hình mà tốt hơn cả mong đợi', 'CAMERA#POSITIVE'), ('Chơi game vẫn ổn nha các bạn. Vẫn mượt mà ko giựt lag', 'PERFORMANCE#POSITIVE'), ('Đặc biệt rất ưng khả năng chụp đêm của máy, cả cam trước và cam sau', 'CAMERA#POSITIVE')]"
4559,"Thất vọng khi chọn em A50s, chất lượng tỷ lệ nghịch với giá Mới mua nửa tháng cũng ít gọi, hok nghe nhạc, hok chơi game, xài kỹ mà loa đã rè. 3 camera nhưng chụp ảnh không sắc nét, màu không đẹp. Chỉ được mỗi cái pin trâu.","[[0, 59, 'GENERAL#NEGATIVE'], [121, 140, 'FEATURES#NEGATIVE'], [142, 194, 'CAMERA#NEGATIVE'], [196, 221, 'BATTERY#POSITIVE']]","[('Thất vọng khi chọn em A50s, chất lượng tỷ lệ nghịch với giá', 'GENERAL#NEGATIVE'), ('xài kỹ mà loa đã rè', 'FEATURES#NEGATIVE'), ('3 camera nhưng chụp ảnh không sắc nét, màu không đẹp', 'CAMERA#NEGATIVE'), ('Chỉ được mỗi cái pin trâu', 'BATTERY#POSITIVE')]"
4560,"Mới mua 2 ngày ,Máy chạy ko mượt lắm ,pin lại tụt nhanh,giật lag khi xem youtube,choi games ko ngon lắm","[[16, 36, 'PERFORMANCE#NEGATIVE'], [38, 55, 'BATTERY#NEGATIVE'], [56, 103, 'PERFORMANCE#NEGATIVE']]","[('Máy chạy ko mượt lắm', 'PERFORMANCE#NEGATIVE'), ('pin lại tụt nhanh', 'BATTERY#NEGATIVE'), ('giật lag khi xem youtube,choi games ko ngon lắm', 'PERFORMANCE#NEGATIVE')]"
4561,"Đả mua tại tgdđ nguyễn huệ,tuy phước,bình định,nhân viên rất nhiệt tình.nói chung là ok.","[[0, 71, 'SER&ACC#POSITIVE'], [72, 87, 'GENERAL#POSITIVE']]","[('Đả mua tại tgdđ nguyễn huệ,tuy phước,bình định,nhân viên rất nhiệt tình', 'SER&ACC#POSITIVE'), ('nói chung là ok', 'GENERAL#POSITIVE')]"
4562,Mình mua sao ko dc tặng sim nhỉ. Loa ngoài kém. Camera màu tối. Ko dc như qc. Sạc nóng máy nóng. Mạng yếu,"[[0, 31, 'SER&ACC#NEGATIVE'], [32, 46, 'FEATURES#NEGATIVE'], [48, 62, 'CAMERA#NEGATIVE'], [64, 76, 'SER&ACC#NEGATIVE'], [78, 95, 'BATTERY#NEGATIVE'], [97, 105, 'FEATURES#NEGATIVE']]","[('Mình mua sao ko dc tặng sim nhỉ', 'SER&ACC#NEGATIVE'), (' Loa ngoài kém', 'FEATURES#NEGATIVE'), ('Camera màu tối', 'CAMERA#NEGATIVE'), ('Ko dc như qc', 'SER&ACC#NEGATIVE'), ('Sạc nóng máy nóng', 'BATTERY#NEGATIVE'), ('Mạng yếu', 'FEATURES#NEGATIVE')]"
4563,Mới chưa đc 1 tháng mà chay 2% tgdđ trả lời giúp ? . Ae ai cùng cảnh ngộ xin cách xử lý . Ko xạc qua đêm ko vừa dùng vừa xạc nha . Có ai đổi đc máy khác ko?,"[[23, 30, 'BATTERY#NEGATIVE']]","[('chay 2%', 'BATTERY#NEGATIVE')]"
4564,"Chụp ảnh rất ưng, loa cũng ok còn một số điểm không ok là cảm ứng. Dù mới mua nhưng cảm ứng không được nhạy, hay nhảy linh tinh. Coppy trên link cũng không được như những điện thoại khác, mạng rất kém dù tốc độ cao nhưng vào fb, zalo xem hình chỉ thấy quay. Pin hao nhanh dù mới sạc đầy nhưng lướt vài cái là đã tụt, kể cả không dùng gì nhưng để qua đêm cũng thấy tụt còn 98 trong khi con moto vào zalo, fb, xem hết bộ phim và để qua đêm vẫn 100.","[[0, 16, 'CAMERA#POSITIVE'], [18, 29, 'FEATURES#POSITIVE'], [258, 374, 'PERFORMANCE#NEGATIVE'], [67, 256, 'FEATURES#NEGATIVE']]","[('Chụp ảnh rất ưng', 'CAMERA#POSITIVE'), ('loa cũng ok', 'FEATURES#POSITIVE'), ('Pin hao nhanh dù mới sạc đầy nhưng lướt vài cái là đã tụt, kể cả không dùng gì nhưng để qua đêm cũng thấy tụt còn 98', 'PERFORMANCE#NEGATIVE'), ('Dù mới mua nhưng cảm ứng không được nhạy, hay nhảy linh tinh. Coppy trên link cũng không được như những điện thoại khác, mạng rất kém dù tốc độ cao nhưng vào fb, zalo xem hình chỉ thấy quay', 'FEATURES#NEGATIVE')]"
4565,Màn hình 90hz rất đẹp. Pin sử dụng tác vụ youtube fb được 7h 45p. Sạc nhanh từ 9% lên 100 trong 45p. Không có hiện tượng giật lag.,"[[0, 21, 'SCREEN#POSITIVE'], [23, 99, 'BATTERY#POSITIVE'], [101, 129, 'PERFORMANCE#POSITIVE']]","[('Màn hình 90hz rất đẹp', 'SCREEN#POSITIVE'), ('Pin sử dụng tác vụ youtube fb được 7h 45p. Sạc nhanh từ 9% lên 100 trong 45p', 'BATTERY#POSITIVE'), ('Không có hiện tượng giật lag', 'PERFORMANCE#POSITIVE')]"
4566,Mình không hiểu sao máy đang lướt FB cứ tự động mở gg chorme lên...vô cài đặt tắt không được,"[[20, 92, 'PERFORMANCE#NEGATIVE']]","[('máy đang lướt FB cứ tự động mở gg chorme lên...vô cài đặt tắt không được', 'PERFORMANCE#NEGATIVE')]"
4567,Sản phẩm này không làm tôi thất vọng . Cho 5 sao. Tuyệt vời . Máy dùng chụp ảnh đẹp vân tay nhậy . Dùng được 3 tháng rồi mà máy vẫn thế thích nhất cái thiết kế màn hình full,"[[0, 59, 'GENERAL#POSITIVE'], [62, 83, 'CAMERA#POSITIVE'], [84, 96, 'FEATURES#POSITIVE'], [136, 173, 'DESIGN#POSITIVE'], [99, 135, 'GENERAL#POSITIVE']]","[('Sản phẩm này không làm tôi thất vọng . Cho 5 sao. Tuyệt vời', 'GENERAL#POSITIVE'), ('Máy dùng chụp ảnh đẹp', 'CAMERA#POSITIVE'), ('vân tay nhậy', 'FEATURES#POSITIVE'), ('thích nhất cái thiết kế màn hình full', 'DESIGN#POSITIVE'), ('Dùng được 3 tháng rồi mà máy vẫn thế', 'GENERAL#POSITIVE')]"
4568,"Khách hàng thân thiết được giảm 220k, chỉ còn 1170k. Với giá này cùng điện thoại này thì chắc là vô đối. Chỉ có điều sài máy xịn quen rồi sài lại chip 4 nhân vuốt, chờ chạy hơi lâu","[[0, 51, 'PRICE#NEUTRAL'], [146, 180, 'PERFORMANCE#NEGATIVE']]","[('Khách hàng thân thiết được giảm 220k, chỉ còn 1170k', 'PRICE#NEUTRAL'), ('chip 4 nhân vuốt, chờ chạy hơi lâu', 'PERFORMANCE#NEGATIVE')]"
4569,"Rất mượt mà khi chơi liên quân ,tầm giá khá tốt, còn được tặng kèm tai nghe buds, nv tgdd nhiệt tình, chu đáo","[[0, 32, 'PERFORMANCE#NEGATIVE'], [34, 53, 'PRICE#POSITIVE'], [55, 122, 'SER&ACC#POSITIVE']]","[('Rất mượt mà khi chơi liên quân', 'PERFORMANCE#NEGATIVE'), ('tầm giá khá tốt', 'PRICE#POSITIVE'), ('còn được tặng kèm tai nghe buds, nv tgdd nhiệt tình, chu đáo', 'SER&ACC#POSITIVE')]"
4570,Tại sao pin 5000 mà mình lướt facebook với chơi vài ván liên quân mà chỉ dùng được tầm 6 tiếng liênt hông vậy,"[[8, 94, 'BATTERY#NEGATIVE']]","[('pin 5000 mà mình lướt facebook với chơi vài ván liên quân mà chỉ dùng được tầm 6 tiếng', 'BATTERY#NEGATIVE')]"
4571,Máy rất đẹp . CÀm rất thích. Nói chung smartphone tầm trung ntn tuyệt vời. Chạy mượt chụp siêu phê . Qtrong nữa nhân viên điện máy xanh rất nhiệt tình gần gũi. 1 lần nữa cám ơn Điện Máy Xanh,"[[0, 27, 'DESIGN#POSITIVE'], [29, 73, 'GENERAL#POSITIVE'], [75, 84, 'PERFORMANCE#POSITIVE'], [85, 98, 'CAMERA#POSITIVE'], [101, 192, 'SER&ACC#POSITIVE']]","[('Máy rất đẹp . CÀm rất thích', 'DESIGN#POSITIVE'), ('Nói chung smartphone tầm trung ntn tuyệt vời', 'GENERAL#POSITIVE'), ('Chạy mượt', 'PERFORMANCE#POSITIVE'), ('chụp siêu phê', 'CAMERA#POSITIVE'), ('Qtrong nữa nhân viên điện máy xanh rất nhiệt tình gần gũi. 1 lần nữa cám ơn Điện Máy Xanh', 'SER&ACC#POSITIVE')]"
4572,Sản phẩm sử dụng pin dưới 20% xem 4g có dấu hiệu trễ mạng. Pin không ổn định sau 1 tuần sử dụng khi update bản 13.3.1,"[[0, 57, 'BATTERY#NEGATIVE'], [59, 117, 'PERFORMANCE#NEGATIVE']]","[('Sản phẩm sử dụng pin dưới 20% xem 4g có dấu hiệu trễ mạng', 'BATTERY#NEGATIVE'), ('Pin không ổn định sau 1 tuần sử dụng khi update bản 13.3.1', 'PERFORMANCE#NEGATIVE')]"
4573,"Là tín đồ vivo theo tôi đánh giá, dung lượng pin 5000 mà không có hổ trợ sạc nhanh quả pin này cũng phải mất khoáng 4h mới đầy pin,với lại sử dụng con chip 665 8nhan thì cũng o mức độ trung bình ,chưa được mượt lắm","[[34, 130, 'BATTERY#NEGATIVE'], [147, 214, 'PERFORMANCE#NEGATIVE']]","[('dung lượng pin 5000 mà không có hổ trợ sạc nhanh quả pin này cũng phải mất khoáng 4h mới đầy pin', 'BATTERY#NEGATIVE'), ('con chip 665 8nhan thì cũng o mức độ trung bình ,chưa được mượt lắm', 'PERFORMANCE#NEGATIVE')]"
4574,Chỉ hai từ thôi. Thất vọng không phù hợp với giá tiền mình bỏ ra mua.hai mươi mấy triệu mà ốp bằng nhựa,"[[17, 53, 'GENERAL#NEGATIVE'], [91, 103, 'DESIGN#NEGATIVE']]","[('Thất vọng không phù hợp với giá tiền', 'GENERAL#NEGATIVE'), ('ốp bằng nhựa', 'DESIGN#NEGATIVE')]"
4575,"Sản phẩm tốt,nhân viên tư vấn nhiệt tình ,pin trâu màu sắc đẹp tôi rất thích sản phẩm này","[[0, 12, 'GENERAL#POSITIVE'], [13, 40, 'SER&ACC#POSITIVE'], [42, 50, 'BATTERY#POSITIVE'], [51, 62, 'DESIGN#POSITIVE'], [62, 89, 'GENERAL#POSITIVE']]","[('Sản phẩm tốt', 'GENERAL#POSITIVE'), ('nhân viên tư vấn nhiệt tình', 'SER&ACC#POSITIVE'), ('pin trâu', 'BATTERY#POSITIVE'), ('màu sắc đẹp', 'DESIGN#POSITIVE'), (' tôi rất thích sản phẩm này', 'GENERAL#POSITIVE')]"
4576,Máy e mua đc 3 tháng sạc pin nhanh ngày sạc 1 lần nhưng bắn free fire còn bị đứng mãi,"[[21, 34, 'BATTERY#POSITIVE'], [56, 85, 'PERFORMANCE#NEGATIVE']]","[('sạc pin nhanh', 'BATTERY#POSITIVE'), ('bắn free fire còn bị đứng mãi', 'PERFORMANCE#NEGATIVE')]"
4577,"Về phần cứng thì ok, nhưng phần mềm cần cải thiện hơn, khả năng tùy biến hướng tới người dùng chưa cao","[[3, 102, 'PERFORMANCE#NEUTRAL']]","[('phần cứng thì ok, nhưng phần mềm cần cải thiện hơn, khả năng tùy biến hướng tới người dùng chưa cao', 'PERFORMANCE#NEUTRAL')]"
4578,"Máy mượt; chụp hình đủ sáng rất là nét.Pin sạc rất là nhanh . Chơi liên quân bật max setting vẫn rất mượt, có điều chơi lâu thì máy hơi nóng. Thiết kế đẹp, vừa vặn cầm thích tay.Bảo mật vân tay và khuôn mặt nói chung là nhạy. Oppo reno 2f rất tuyệt vời với giá tiền . Nên mua","[[0, 8, 'PERFORMANCE#POSITIVE'], [10, 38, 'CAMERA#POSITIVE'], [39, 59, 'BATTERY#POSITIVE'], [62, 140, 'PERFORMANCE#NEUTRAL'], [142, 177, 'DESIGN#POSITIVE'], [178, 224, 'FEATURES#POSITIVE'], [226, 252, 'GENERAL#POSITIVE']]","[('Máy mượt', 'PERFORMANCE#POSITIVE'), ('chụp hình đủ sáng rất là nét', 'CAMERA#POSITIVE'), ('Pin sạc rất là nhanh', 'BATTERY#POSITIVE'), ('Chơi liên quân bật max setting vẫn rất mượt, có điều chơi lâu thì máy hơi nóng', 'PERFORMANCE#NEUTRAL'), ('Thiết kế đẹp, vừa vặn cầm thích tay', 'DESIGN#POSITIVE'), ('Bảo mật vân tay và khuôn mặt nói chung là nhạy', 'FEATURES#POSITIVE'), ('Oppo reno 2f rất tuyệt vời', 'GENERAL#POSITIVE')]"
4579,"Pin trâu nhưng sạc rất lâu, từ 20% sạc mất 3h30' mới đầy.Khi tôi dùng ứng dụng duolingo bị một lỗi là đơ cảm ứng, có lúc chỉ nhận tay trái , có lúc chỉ nhận tay phải còn tay kia không thể nào chạm vào được, máy dùng khá đơ .","[[0, 56, 'BATTERY#NEUTRAL'], [65, 205, 'FEATURES#NEGATIVE'], [207, 222, 'PERFORMANCE#NEGATIVE']]","[(""Pin trâu nhưng sạc rất lâu, từ 20% sạc mất 3h30' mới đầy"", 'BATTERY#NEUTRAL'), ('dùng ứng dụng duolingo bị một lỗi là đơ cảm ứng, có lúc chỉ nhận tay trái , có lúc chỉ nhận tay phải còn tay kia không thể nào chạm vào được', 'FEATURES#NEGATIVE'), ('máy dùng khá đơ', 'PERFORMANCE#NEGATIVE')]"
4580,"Sản phẩm bị lỗi khi cắm tai nghe thì loạn hết cả cảm ứng , rất bực mình , cực kì thất vọng .","[[0, 15, 'GENERAL#NEGATIVE'], [15, 56, 'FEATURES#NEGATIVE'], [59, 90, 'GENERAL#NEGATIVE']]","[('Sản phẩm bị lỗi', 'GENERAL#NEGATIVE'), (' khi cắm tai nghe thì loạn hết cả cảm ứng', 'FEATURES#NEGATIVE'), ('rất bực mình , cực kì thất vọng', 'GENERAL#NEGATIVE')]"
4581,"Mới đổi a51 qua reno 2f , thấy sài êm hơn nhiều nè , chụp hình đẹp ,âm thanh nghe hay , chơi game muot , nghe mấy a chị ĐMX tv có tính nang tang tốc game gì đó nói có đó choi game êm , máy thiết kế mặt kính cầm chất tây quá chừng luôn . A51 mua cứ bị tắt nguồn ngang hong qai , thêm cái bị đơ máy , xong đang xem video cái nhảy ra , đổi hết lần rồi , về sài cũng có tình trạng đơ , nên a chị tv cái 2f sài thử , thổi đổi lỗ qua cái này sài luôn , thấy rất ok, cảm ơn a chị nha .","[[16, 50, 'PERFORMANCE#POSITIVE'], [53, 66, 'CAMERA#POSITIVE'], [68, 85, 'FEATURES#POSITIVE'], [88, 102, 'PERFORMANCE#POSITIVE'], [185, 234, 'DESIGN#POSITIVE'], [237, 330, 'PERFORMANCE#NEGATIVE']]","[('reno 2f , thấy sài êm hơn nhiều nè', 'PERFORMANCE#POSITIVE'), ('chụp hình đẹp', 'CAMERA#POSITIVE'), ('âm thanh nghe hay', 'FEATURES#POSITIVE'), ('chơi game muot', 'PERFORMANCE#POSITIVE'), ('máy thiết kế mặt kính cầm chất tây quá chừng luôn', 'DESIGN#POSITIVE'), ('A51 mua cứ bị tắt nguồn ngang hong qai , thêm cái bị đơ máy , xong đang xem video cái nhảy ra', 'PERFORMANCE#NEGATIVE')]"
4582,Vừa mua cho vợ dùng. Cơ bản là hài lòng. Giá bên viettel có rẻ hơn nhưng không sẵn hàng nên vẫn cứ là ủng hộ thế giới di động,"[[21, 39, 'GENERAL#POSITIVE'], [41, 125, 'SER&ACC#POSITIVE']]","[('Cơ bản là hài lòng', 'GENERAL#POSITIVE'), ('Giá bên viettel có rẻ hơn nhưng không sẵn hàng nên vẫn cứ là ủng hộ thế giới di động', 'SER&ACC#POSITIVE')]"
4583,"So với các mẫu f11 hoặc f11 pro thì con này cực kì ưu đãi. Giá mềm hơn, cam chụp đẹp hơn, nhiều tính năng hơn, mở khóa vân tay cực nhạy luôn, màn hình cũng rực rỡ hơn rất nhiều, thiết kế mỏng nhẹ là một cú hích lớn của oppo. Ý kiến của mình là sản phẩm rất hợp lí trong tấm giá 7tr.","[[59, 70, 'PRICE#POSITIVE'], [72, 88, 'CAMERA#POSITIVE'], [90, 140, 'FEATURES#POSITIVE'], [142, 177, 'SCREEN#POSITIVE'], [178, 195, 'DESIGN#POSITIVE'], [244, 281, 'PRICE#POSITIVE']]","[('Giá mềm hơn', 'PRICE#POSITIVE'), ('cam chụp đẹp hơn', 'CAMERA#POSITIVE'), ('nhiều tính năng hơn, mở khóa vân tay cực nhạy luôn', 'FEATURES#POSITIVE'), ('màn hình cũng rực rỡ hơn rất nhiều,', 'SCREEN#POSITIVE'), ('thiết kế mỏng nhẹ', 'DESIGN#POSITIVE'), ('sản phẩm rất hợp lí trong tấm giá 7tr', 'PRICE#POSITIVE')]"
